QS_ID;Q_ID;QS_N;QS_Name;QS_Y;QS_Ans
4579;1744;2;"сертифицированные технические средства, используемые для защиты органов дыхания, головы, рук, ног, туловища работника от воздействия вредных веществ";False;False
4580;1745;1;"комплекс взаимосвязанных и взаимодействующих между собой элементов, устанавливающих политику и цели в области охраны труда на предприятии и процедуры по достижению этих целей";True;False
4581;1745;2;"организационная система, состоящая из служб охраны труда, промышленной безопасности, экологической и пожарной безопасности";False;False
4582;1746;1;"деятельность, связанная с организацией производства";False;False
4583;1746;2;"совокупность действий работников с применением средств труда, необходимых для превращения ресурсов в готовую продукцию";True;False
4584;1747;1;"требования работодателя по обеспечению безопасных условий труда";False;False
4585;1747;2;"государственные нормативные требования охраны труда, в том числе стандарты безопасности труда, а также требования охраны труда, установленные правилами и инструкциями по охране труда";True;False
4586;1748;1;"вероятность причинения вреда здоровью в результате воздействия вредных и (или) опасных производственных факторов при исполнении работником обязанностей по трудовому договору";True;False
4587;1748;2;"материальный ущерб, который может быть причинен вследствие аварии на производственном объекте";False;False
4588;1749;1;"выявлению профессиональных рисков";True;False
4589;1749;2;"оценке профессиональных рисков";True;False
4590;1749;3;"выделению компенсаций лицам, работающим в условиях высокого риска";False;False
4591;1749;4;"снижению уровней профессиональных рисков";True;False
4592;1750;1;"безопасные";False;False
4593;1750;2;"оптимальные";True;False
4594;1750;3;"допустимые";True;False
4595;1750;4;"вредные";True;False
4596;1750;5;"опасные";True;False
4597;1750;6;"особо опасные";False;False
4598;1751;1;"не превышают уровни, установленные нормативами условий труда для конкретных рабочих мест";False;False
4600;1751;2;"отсутствует или уровни воздействия которых не превышают установленные нормативами условий труда и принятые в качестве безопасных для человека";True;False
4601;1752;1;"не превышают уровни, установленные нормативами условий труда";True;False
4602;1752;2;"могут на величину не более 10% превышать уровни, установленные нормативами условий труда, при этом состояние организма восстанавливается при более длительном прекращении воздействия данных факторов";False;False
4603;1753;1;"превышают уровни, установленные нормативами (гигиеническими нормативами) условий труда";True;False
4604;1753;2;"превышают уровни, установленные нормативами (гигиеническими нормативами) условий труда не более чем на 20%";False;False
4605;1753;3;"превышают уровни, установленные нормативами (гигиеническими нормативами) условий труда не более чем на 50%";False;False
4606;1754;1;"подкласс 3.0 (вредные условия труда без учета степени превышения)";False;False
4607;1754;2;"подкласс 3.1 (вредные условия труда 1 степени превышения)";True;False
4608;1754;3;"подкласс 3.2 (вредные условия труда 2 степени превышения)";True;False
4609;1754;4;"подкласс 3.3 (вредные условия труда 3 степени превышения)";True;False
4610;1754;5;"подкласс 3.4 (вредные условия труда 4 степени превышения)";True;False
4611;1754;6;"подкласс 3.5 (вредные условия труда 5 степени превышения)";False;False
4612;1755;1;"уровни воздействия которых в течение всего рабочего дня (смены) или его части способны создать угрозу жизни работника";True;False
4613;1755;2;"уровни воздействия которых в течение рабочей недели способны создать угрозу жизни работника";False;False
4614;1755;3;"уровни воздействия которых в течение календарного года способны создать угрозу жизни работника";False;False
4615;1756;1;"Конституцией Российской Федерации";True;False
4616;1756;2;"Трудовым кодексом Российской Федерации";True;False
4617;1756;3;"Федеральным законом 'Об обязательном социальном страховании от несчастных случаев на производстве и профессиональных заболеваний'";True;False
4618;1756;4;"Федеральным законом 'Об основах охраны труда'";False;False
4619;1757;1;"межотраслевые и отраслевые правила и типовые инструкции по охране труда";True;False
4620;1757;2;"строительные и санитарные нормы и правила";True;False
4621;1757;3;"инструкции по безопасности, правила устройства и безопасной эксплуатации";True;False
4622;1757;4;"своды правил по проектированию и строительству";True;False
4623;1757;5;"гигиенические нормативы";True;False
4624;1757;6;"государственные стандарты безопасности труда";True;False
4625;1757;7;"нормативы безопасности производства";False;False
4626;1758;1;"административной";True;False
4627;1758;2;"дисциплинарной";True;False
4628;1758;3;"моральной";False;False
4629;1758;4;"уголовной";True;False
4630;1758;5;"материальной";True;False
4631;1759;1;"замечание";True;False
4632;1759;2;"выговор";True;False
4633;1759;3;"строгий выговор";False;False
4634;1759;4;"увольнение";True;False
4635;1760;1;"ненадлежащего исполнением действий при выполнении работ, не связанных с трудовой деятельностью";False;False
4636;1760;2;"совершения им административного правонарушения в связи с неисполнением либо ненадлежащим исполнением своих служебных обязанностей";True;False
4637;1760;3;"неустранения в срок предписаний надзорных органов";True;False
4638;1761;1;"причинение тяжкого вреда здоровью человека";True;False
4639;1761;2;"смерть человека";True;False
4640;1761;3;"нанесение ущерба работодателю в размере свыше 500 тыс. руб.";False;False
4641;1762;1;"нанесения ущерба в результате виновного противоправного поведения (действий или бездействия)";True;False
4642;1762;2;"неполучения дохода работодателем вследствие виновного противоправного поведения работника";False;False
4643;1762;3;"нарушений, которые могут привести к несчастному случаю";False;False
4644;1763;1;"проведение специальной оценки условий труда";True;False
4645;1763;2;"оплата проезда работника к месту производства работ";False;False
4646;1763;3;"обеспечение работника средствами индивидуальной защиты";True;False
4647;1763;4;"обеспечение режима труда и отдыха работников";True;False
4648;1763;5;"обучение безопасным методам и приемам выполнения работ";True;False
4649;1764;1;"обеспечение соответствующих требованиям охраны труда условий труда на каждом рабочем месте";True;False
4650;1764;2;"недопущение к работе лиц, не прошедших в установленном порядке обучение и инструктаж по охране труда";True;False
4651;1764;3;"бесплатное обеспечение работника горячим питанием";False;False
4652;1764;4;"организация контроля за состоянием условий труда на рабочих местах";True;False
4653;1764;5;"бесплатная для работника организация проведения обязательных предварительных и периодических медицинских осмотров";True;False
4654;1765;1;"ознакомление работников с требованиями охраны труда";True;False
4655;1765;2;"материальное поощрение работников за безаварийную работу";False;False
4656;1765;3;"обязательное социальное страхование работников от несчастных случаев на производстве и профессиональных заболеваний";True;False
4657;1765;4;"разработка и утверждение правил и инструкций по охране труда для работников";True;False
4658;1765;5;"санитарно-бытовое обслуживание и медицинское обеспечение работников в соответствии с требованиями охраны труда";True;False
4659;1766;1;"предварительные";True;False
4660;1766;2;"плановые";False;False
4661;1766;3;"периодические";True;False
4662;1766;4;"внеочередные";True;False
4663;1766;5;"внеплановые";False;False
4664;1767;1;"соблюдать требования охраны труда, установленные законами и иными нормативными правовыми актами";True;False
4665;1767;2;"правильно применять средства индивидуальной и коллективной защиты";True;False
4666;1767;3;"проходить обучение безопасным методам и приемам выполнения работ по охране труда";True;False
4667;1767;4;"немедленно извещать руководителя о любой ситуации, угрожающей жизни и здоровью людей или об ухудшении состояния своего здоровья";True;False
4668;1767;5;"проходить обязательные медицинские осмотры";True;False
4669;1767;6;"контролировать безопасность выполнения работ членами бригады";False;False
4670;1768;1;"если численность работников превышает 50 человек";True;False
4671;1768;2;"если численность работников превышает 100 человек";False;False
4672;1768;3;"при любой численности работников";False;False
4673;1769;1;"создании системы общественного контроля за состоянием охраны труда";False;False
4674;1769;2;"создании службы охраны труда";True;False
4675;1769;3;"приеме на работу специалиста по охране труда";True;False
4676;1769;4;"возложении обязанности специалиста по охране труда на одного из инженерно-технических работников";True;False
4677;1769;5;"заключении договора на сервисное обслуживание по охране труда со специализированной организацией или специалистом, оказывающими услуги в области охраны труда";True;False
4678;1770;1;"организация работы по обеспечению выполнения работниками требований охраны труда";True;False
4679;1770;2;"контроль за соблюдением работниками законов и иных нормативных правовых актов об охране труда";True;False
4680;1770;3;"привлечение лиц, виновных в нарушении требований охраны труда, к административной ответственности";False;False
4681;1770;4;"организация профилактической работы по предупреждению производственного травматизма и профессиональных заболеваний";True;False
4682;1770;5;"информирование и консультирование работников организации по вопросам охраны труда";True;False
4683;1770;6;"изучение и распространение передового опыта по охране труда, пропаганда вопросов охраны труда";True;False
4684;1771;1;"рабочее место, соответствующее требованиям охраны труда";True;False
4685;1771;2;"обучение профессиональной деятельности";False;False
4686;1771;3;"обязательное социальное страхование от несчастных случаев на производстве и профессиональных заболеваний";True;False
4687;1771;4;"обеспечение средствами индивидуальной и коллективной защиты за счет средств работодателя";True;False
4688;1772;1;"получение достоверной информации от работодателя об условиях и охране труда на рабочем месте";True;False
4689;1772;2;"отказ от выполнения работ в случае возникновения опасности для его жизни и здоровья вследствие нарушения требований охраны труда";True;False
4690;1772;3;"самостоятельное проведение проверки своего рабочего места на соответствие требованиям безопасности";False;False
4691;1772;4;"обучение безопасным методам и приемам труда за счет средств работодателя";True;False
4692;1773;1;"не более 0,1 процента суммы затрат на производство продукции (работ, услуг)";False;False
4693;1773;2;"не менее 0,1 процента суммы затрат на производство продукции (работ, услуг)";False;False
4694;1773;3;"не менее 0,2 процента суммы затрат на производство продукции (работ, услуг)";True;False
4695;1774;1;"нет";True;False
4696;1774;2;"частично, в случае если это предусмотрено коллективным договором";False;False
4697;1774;3;"частично, в случае если это предусмотрено соглашением по охране труда";False;False
4698;1775;1;"травму, даже без временной потери трудоспособности";False;False
4699;1775;2;"временную или стойкую утрату пострадавшими трудоспособности";True;False
4700;1775;3;"необходимость перевода пострадавших на другую работу";True;False
4701;1776;1;"во время установленных перерывов в работе";True;False
4702;1776;2;"при следовании к месту выполнения работы на общественном транспорте";False;False
4703;1776;3;"во время служебных поездок на общественном транспорте";True;False
4704;1776;4;"в течение времени, необходимого для приведения в порядок орудий производства и одежды";True;False
4705;1777;1;"немедленно организовать первую помощь пострадавшему";True;False
4706;1777;2;"принять неотложные меры по предотвращению развития аварийной ситуации и воздействия травмирующих факторов на других лиц";True;False
4707;1777;3;"сохранить до начала расследования несчастного случая обстановку на момент происшествия, а в случае невозможности ее сохранения - зафиксировать сложившуюся обстановку";True;False
4708;1777;4;"немедленно проинформировать о несчастном случае органы и организации, указанные в Трудовом Кодексе и других нормативных правовых";True;False
4709;1777;5;"при тяжелом несчастном случае или несчастном случае со смертельным исходом проинформировать родственников пострадавшего";True;False
4710;1777;6;"при тяжелом несчастном случае или несчастном случае со смертельным исходом в 30-дневный срок выплатить пострадавшему (родственникам пострадавшего) материальную компенсацию";False;False
4711;1777;7;"принять иные необходимые меры по организации и обеспечению надлежащего и своевременного расследования несчастного случая и оформлению материалов расследования";True;False
4712;1778;1;"не менее 3 человек";True;False
4713;1778;2;"не менее 5 человек";False;False
4714;1778;3;"число членов комиссии определяется работодателем";False;False
4715;1779;1;"специалист по охране труда";True;False
4716;1779;2;"непосредственный начальник потерпевшего";False;False
4717;1779;3;"представитель выборного органа первичной профсоюзной организации или иного представительного органа работников";True;False
4718;1779;4;"представитель работодателя";True;False
4719;1780;1;"трех дней";True;False
4720;1780;2;"семи дней";False;False
4721;1780;3;"пятнадцати дней";False;False
4722;1780;4;"месяца";False;False
4723;1781;1;"трех дней";False;False
4724;1781;2;"семи дней";False;False
4725;1781;3;"пятнадцати дней";True;False
4726;1782;1;"устанавливает обстоятельства и причины несчастного случая";True;False
4727;1782;2;"устанавливает лиц, допустивших нарушения требований охраны труда";True;False
4728;1782;3;"определяет меру и вид ответственности лиц, в результате действия (бездействия) которых произошел несчастный случай";False;False
4729;1782;4;"вырабатывает предложения по устранению выявленных нарушений";True;False
4730;1782;5;"квалифицирует несчастный случай как несчастный случай на производстве или как несчастный случай, не связанный с производством";True;False
4731;1783;1;"одном экземпляре";False;False
4732;1783;2;"двух экземплярах";False;False
4733;1783;3;"трех экземплярах";True;False
4734;1783;4;"четырех экземплярах";False;False
4735;1784;1;"в трехдневный срок";True;False
4736;1784;2;"в течении 7 дней";False;False
4737;1784;3;"в течении 10 дней";False;False
4738;1785;1;"в Государственную трудовую инспекцию";False;False
4739;1785;2;"пострадавшему (его законному представителю или иному доверенному лицу)";True;False
4740;1785;3;"на производство для хранения";True;False
4741;1785;4;"в исполнительный орган страховщика";True;False
4742;1786;1;"трех лет";False;False
4743;1786;2;"пяти лет";False;False
4744;1786;3;"45 лет";True;False
4745;1786;4;"бессрочно";False;False
4746;1787;1;"работником и работодателем";True;False
4747;1787;2;"работником и его непосредственным начальником";False;False
4748;1787;3;"работником и администрацией предприятия";False;False
4749;1787;4;"работником, работодателем и представителем трудового коллектива";False;False
4750;1788;1;"предоставить работу по обусловленной трудовой функции";True;False
4751;1788;2;"обеспечить условия труда, предусмотренные трудовым законодательством и иными нормативными правовыми актами";True;False
4752;1788;3;"своевременно и в полном размере выплачивать заработную плату";True;False
4753;1789;1;"лично выполнять определенную этим соглашением трудовую функцию";True;False
4754;1789;2;"не принимать участия в стачках и забастовках";False;False
4755;1789;3;"соблюдать правила внутреннего трудового распорядка";True;False
4756;1790;1;"место работы";True;False
4757;1790;2;"трудовая функция";True;False
4758;1790;3;"дата начала работы";True;False
4759;1790;4;"условия расторжения трудового договора";False;False
4760;1790;5;"условия оплаты труда";True;False
4761;1791;1;"на неопределенный срок";True;False
4762;1791;2;"на определенный срок не более трех лет";False;False
4763;1791;3;"на определенный срок не более пяти лет";True;False
4764;1792;1;"социально-экономические";False;False
4765;1792;2;"экономические";False;False
4766;1792;3;"социально-трудовые";True;False
4767;1792;4;"профессиональные";False;False
4768;1793;1;"работниками, работодателем и органами исполнительной власти";False;False
4769;1793;2;"работниками и работодателем";True;False
4770;1794;1;"не более трех лет";True;False
4771;1794;2;"не более пяти лет";False;False
4772;1794;3;"бессрочно";False;False
4773;1795;1;"формы, системы и размеры оплаты труда";True;False
4774;1795;2;"улучшение условий и охраны труда работников";True;False
4775;1795;3;"сокращение срока отпуска (менее 28 календарных дней) с оплатой труда в двойном размере по письменному заявлению работника";False;False
4776;1795;4;"отказ от забастовок при выполнении соответствующих условий коллективного договора";True;False
4777;1796;1;"сроков выполнения";True;False
4778;1796;2;"источников финансирования";True;False
4779;1796;3;"ответственных за их выполнение";True;False
4780;1796;4;"ответственности за невыполнение";False;False
4781;1797;1;"организационные";True;False
4782;1797;2;"технические";True;False
4783;1797;3;"гражданско-правовые";False;False
4784;1797;4;"связанные с обеспечением работников средствами индивидуальной защиты";True;False
4785;1797;5;"лечебно-профилактические и санитарно-бытовые";True;False
4786;1797;6;"пожарная безопасность";True;False
4787;1798;1;"тяжелых работах и работах с вредными и (или) опасными условиями труда";True;False
4788;1798;2;"подземных работах, кроме некоторых подземных работ";True;False
4789;1798;3;"работах по производству алкогольной продукции";False;False
4790;1799;1;"до 5 кг";False;False
4791;1799;2;"до 7 кг";False;False
4792;1799;3;"до 10 кг";True;False
4793;1799;4;"до 15 кг";False;False
4794;1800;1;"до 5 кг";False;False
4795;1800;2;"до 7 кг";True;False
4796;1800;3;"до 10 кг";False;False
4797;1800;4;"до 15 кг";False;False
4798;1801;1;"с вредными и (или) опасными условиями труда";True;False
4799;1801;2;"по уборке жилых помещений";False;False
4800;1801;3;"подземных";True;False
4801;1801;4;"по торговле табачными изделиями";True;False
4802;1802;1;"в ночное время";True;False
4803;1802;2;"ремонтных";False;False
4804;1802;3;"сверхурочных";True;False
4805;1802;4;"в выходные и нерабочие праздничные дни";True;False
4806;1803;1;"сокращенная продолжительность рабочего времени";True;False
4807;1803;2;"ежегодные дополнительные отпуска";True;False
4808;1803;3;"повышенный размер оплаты труда";True;False
4809;1803;4;"предоставление бесплатных путевок в санаторий";False;False
4810;1803;5;"бесплатная выдача молока или других равноценных пищевых продуктов";True;False
4811;1804;1;"обеспечение социальной защиты застрахованных и экономической заинтересованности субъектов страхования в снижении профессионального риска";True;False
4812;1804;2;"возмещение вреда, причиненного жизни и здоровью застрахованного при исполнении им обязанностей по трудовому договору";True;False
4813;1804;3;"материальные компенсации лицам, работающим во вредных и (или) опасных условиях труда";False;False
4814;1804;4;"обеспечение предупредительных мер по сокращению производственного травматизма и профессиональных заболеваний";True;False
4815;1805;1;"физические лица, выполняющие работу на основании трудового договора, заключенного со страхователем";True;False
4816;1805;2;"физические лица, выполняющие работу на основании гражданско-правового договора";False;False
4817;1805;3;"физические лица, осужденные к лишению свободы и привлекаемые к труду страхователем";True;False
4818;1806;1;"пособия по временной нетрудоспособности";True;False
4819;1806;2;"единовременной страховой выплаты";True;False
4820;1806;3;"ежемесячных страховых выплат";True;False
4821;1806;4;"ежеквартальных страховых выплат";False;False
4822;1806;5;"оплаты дополнительных расходов, связанных с медицинской, социальной и профессиональной реабилитацией";True;False
4823;1807;1;"Федеральная инспекция труда (Рострудинспекция)";True;False
4824;1807;2;"Федеральная служба по экологическому, технологическому и атомному надзору (Ростехнадзор)";True;False
4825;1807;3;"Федеральная служба по надзору в сфере защиты прав потребителей и благополучия человека (Роспотребнадзор)";True;False
4826;1807;4;"Управление труда Министерства труда и социального развития региона";False;False
4827;1807;5;"Государственный пожарный надзор Министерства по чрезвычайным ситуациям (МЧС) (Роспожнадзор)";True;False
4828;1808;1;"осуществление федерального государственного надзора за соблюдением трудового законодательства посредством проверок";True;False
4829;1808;2;"рассмотрение дел об уголовных правонарушениях в сфере охраны труда";False;False
4830;1808;3;"выдача обязательных для исполнения предписаний об устранении нарушений";True;False
4831;1808;4;"рассмотрение дел об административных правонарушениях в сфере соблюдения трудового законодательства";True;False
4832;1809;1;"предприятия и организации, аккредитованные к работе в области охраны труда";False;False
4833;1809;2;"профессиональные союзы РФ и региона";True;False
4834;1809;3;"комитеты (комиссии) по охране труда предприятия";True;False
4835;1809;4;"уполномоченные (доверенные) лица по охране труда предприятия";True;False
4836;1810;1;"только специалисты по охране труда";False;False
4837;1810;2;"только работники, выполняющие работы с повышенной опасностью";False;False
4838;1810;3;"все работники организации";True;False
4839;1811;1;"нет";True;False
4840;1811;2;"может по согласованию с профсоюзом";False;False
4841;1811;3;"может для ликвидации последствий аварийных ситуаций";False;False
4842;1812;1;"вводный";True;False
4843;1812;2;"первичный на рабочем месте";True;False
4844;1812;3;"повторный";True;False
4845;1812;4;"плановый";False;False
4846;1812;5;"внеплановый";True;False
4847;1812;6;"целевой";True;False
4848;1813;1;"всех лиц, принимаемых на работу";True;False
4849;1813;2;"работников, переведенных из другого подразделения";False;False
4850;1813;3;"работников, командированных на предприятие для выполнения работ";True;False
4851;1813;4;"работников, выполняющих подрядные или субподрядные работы на подконтрольных предприятию объектах";True;False
4852;1813;5;"лиц, проходящих производственную практику на предприятии";True;False
4853;1814;1;"руководитель структурного подразделения организации";False;False
4854;1814;2;"специалист по охране труда или другое лицо, на которого приказом руководителя возложены обязанности по его проведению";True;False
4855;1814;3;"мастер на рабочем месте";False;False
4856;1815;1;"до начала самостоятельной работы";True;False
4857;1815;2;"по истечении месяца с начала самостоятельной работы";False;False
4858;1815;3;"после прохождения стажировки на рабочем месте";False;False
4859;1816;1;"всеми лицами, вновь принятыми на работу";True;False
4860;1816;2;"работниками, переведенными из иного подразделения";True;False
4861;1816;3;"командированными на работу на предприятие работниками иных организаций";True;False
4862;1816;4;"работниками подрядчиков и субподрядчиков, которые выполняют работы на подконтрольных предприятию объектах и территориях";True;False
4863;1816;5;"обучающимися образовательных учреждений, проходящими на предприятии производственную практику";True;False
4864;1816;6;"лицами, получившими травму";False;False
4865;1817;1;"непосредственный руководитель работ или руководитель структурного подразделения";True;False
4866;1817;2;"специалист по охране труда";False;False
4867;1817;3;"уполномоченный по охране труда";False;False
4868;1818;1;"всеми работниками, которые обязаны проходить первичный инструктаж";True;False
4869;1818;2;"работниками, нарушившими требования безопасности при производстве работ";False;False
4870;1818;3;"лицами, переведенными на другую работу";False;False
4871;1819;1;"одного раза в три месяца";False;False
4872;1819;2;"одного раза в шесть месяцев";True;False
4873;1819;3;"одного раза в год";False;False
4874;1819;4;"сроки проведения регулируются руководителем подразделения";False;False
4875;1820;1;"в случае изменения технологического процесса, модернизации или замене оборудования";True;False
4876;1820;2;"при перерывах в работе более двух месяцев";True;False
4877;1820;3;"при перерывах в работе для работ с вредными и (или) опасными условиями труда более тридцати календарных дней";True;False
4878;1820;4;"при перерывах в работе для работ с вредными и (или) опасными условиями труда более сорока пяти календарных дней";False;False
4879;1820;5;"при введении в действие новых или изменении ранее действующих инструкции по безопасному выполнению работ";True;False
4880;1820;6;"при нарушении работниками требований охраны труда";True;False
4881;1820;7;"по требованию должностных лиц органов государственного надзора и контроля или решению руководителя";True;False
4883;1821;1;"специалистом по охране труда";False;False
4884;1821;2;"непосредственным руководителем работ или руководителем подразделения";True;False
4885;1821;3;") государственным инспектором";False;False
4886;1821;4;"общественным инспектором по охране труда";False;False
4887;1822;1;"перед выполнением работ с повышенной опасностью, на которые необходимо оформлять наряд-допуск";True;False
4888;1822;2;"перед выполнением разовых работ, даже если они напрямую не связаны с должностными обязанностями";True;False
4889;1822;3;"перед выполнением работ, выполняемых при ликвидации последствий стихийных бедствий, аварий и т.п.";True;False
4890;1822;4;"при нарушении работниками требований охраны труда";False;False
4891;1823;1;"уполномоченным по охране труда";False;False
4892;1823;2;"специалистом по охране труда";False;False
4893;1823;3;"непосредственным руководителем работ";True;False
4894;1824;1;"проведения отдельных операций";False;False
4895;1824;2;"работников отдельных профессий";True;False
4896;1824;3;"отдельных видов работ";True;False
4897;1825;1;"общие требования охраны труда";True;False
4898;1825;2;"требования охраны труда перед началом работы";True;False
4899;1825;3;"требования охраны труда во время работы";True;False
4900;1825;4;"требования охраны труда в аварийных ситуациях";True;False
4901;1825;5;"требования охраны труда при длительных перерывах в работе";False;False
4902;1825;6;"требования охраны труда по окончании работы";True;False
4903;1826;1;"работы, характеризующиеся значительным превышением уровней вредных факторов над их нормативными значениями";False;False
4904;1826;2;"работы, до начала выполнения которых необходимо осуществить ряд обязательных организационных и технических мероприятий, обеспечивающих безопасность работников";True;False
4905;1827;1;"работы с использованием ЭВМ";False;False
4906;1827;2;"эксплуатация и ремонт электроустановок";True;False
4907;1827;3;"выполнение работ на высоте";True;False
4908;1827;4;"выполнение погрузочно-разгрузочных работ";True;False
4909;1828;1;"содержание, место работы";True;False
4910;1828;2;"время начала и окончания работы";True;False
4911;1828;3;"условия безопасного проведения работы";True;False
4912;1828;4;"состав бригады";True;False
4913;1828;5;"условия смены состава бригады";False;False
4914;1828;6;"лиц, ответственных за безопасное выполнения работ";True;False
4915;1829;1;"лицо, выдающее наряд-допуск";True;False
4916;1829;2;"специалист по охране труда";False;False
4917;1829;3;"ответственный руководитель работ по наряду-допуску";True;False
4918;1829;4;"ответственный исполнитель работ по наряду-допуску";True;False
4919;1829;5;"члены бригады, выполняющие работу по наряду-допуску";True;False
4920;1830;1;"идентификации вредных и (или) опасных факторов производственной среды";True;False
4921;1830;2;"идентификации вредных факторов трудового процесса";True;False
4922;1830;3;"оценке травмоопасности оборудования";False;False
4923;1830;4;"оценке уровня воздействия вредных и (или) опасных факторов на работника";True;False
4924;1831;1;"Министерство труда региона";False;False
4925;1831;2;"Региональную государственную трудовую инспекцию";False;False
4926;1831;3;"работодателя";True;False
4927;1831;4;"профсоюзную организацию предприятия";False;False
4928;1832;1;"ежегодно";False;False
4929;1832;2;"не реже чем один раз в пять лет, если иное не установлено Законом об оценке труда";True;False
4930;1832;3;"один раз в шесть месяцев";False;False
4931;1832;4;"устанавливаются Министерством труда региона";False;False
4932;1833;1;"немедленно после завершения работ";False;False
4933;1833;2;"не позднее 14 календарных дней со дня утверждения отчета";False;False
4934;1833;3;"не позднее 30 календарных дней со дня утверждения отчета";True;False
4935;1834;1;"разработки и реализации мероприятий, направленных на улучшение условий труда работников";True;False
